AccountID,AccountNumber,CustomerID,BranchID,AccountType,Currency,AccountStatus,DateOpened,DateClosed,CurrentBalance
390,5083595988,100000252,44,Savings,NGN,Active,2025-09-23,,992039
391,4248149900,100000253,123,Savings,NGN,Active,2026-04-14,,1945915
392,8093179263,100000253,123,Current,NGN,Active,2022-04-15,,1083332
393,9229469952,100000254,34,Savings,NGN,Active,2025-05-04,,1307509
394,7808938880,100000255,17,Savings,NGN,Active,2026-06-25,,106466
395,5686850445,100000255,17,Current,NGN,Active,2026-05-20,,2830832
396,6789448659,100000256,69,Savings,NGN,Active,2023-03-11,,1842893
397,6726515966,100000256,69,Current,NGN,Active,2023-12-01,,4768433
398,3878201524,100000257,139,Savings,NGN,Active,2026-06-04,,8796
399,4683935600,100000258,94,Savings,NGN,Active,2025-12-18,,120266
400,6711463258,100000258,94,Current,NGN,Active,2025-10-17,,2377456
401,8274273035,100000259,71,Savings,NGN,Active,2024-06-12,,2446935
402,9354542654,100000259,71,Current,NGN,Closed,2023-03-13,2026-01-10,0
403,3362646960,100000260,10,Savings,NGN,Active,2024-11-17,,459714
404,2953462417,100000261,79,Savings,NGN,Active,2024-03-08,,1901525
405,6645808194,100000262,149,Current,NGN,Active,2025-06-10,,42819838
406,2388450337,100000263,15,Savings,NGN,Active,2024-08-06,,4999084
407,5243939720,100000263,15,Current,NGN,Active,2020-04-02,,676888
408,7625389037,100000264,62,Savings,NGN,Active,2024-09-24,,4712834
409,2774884818,100000265,128,Savings,NGN,Active,2023-06-27,,4517993
410,8543865915,100000266,102,Savings,NGN,Active,2024-11-07,,4232146
411,7981077394,100000266,102,Current,NGN,Active,2021-04-16,,2280209
412,4264134512,100000267,94,Savings,NGN,Active,2025-06-13,,1899633
413,6169243284,100000267,94,Current,NGN,Active,2026-04-02,,978300
414,3358880404,100000268,95,Savings,NGN,Active,2023-06-25,,4736371
415,9279291478,100000269,40,Current,NGN,Active,2026-01-28,,3795981
416,8293928340,100000270,32,Savings,NGN,Active,2023-03-09,,353889
417,1521521078,100000270,32,Current,NGN,Active,2021-11-23,,7711822
418,5975196341,100000271,115,Savings,NGN,Active,2023-08-29,,2021446
419,3365835550,100000272,116,Savings,NGN,Active,2025-02-23,,886951
420,7666869046,100000272,116,Current,NGN,Active,2025-02-28,,2650084
421,1400330495,100000273,126,Savings,NGN,Active,2026-04-17,,67105571
422,4921003983,100000273,126,Current,NGN,Active,2022-12-19,,41536539
423,4574027737,100000273,126,Domiciliary,USD,Active,2023-08-02,,379363
424,8372755146,100000274,135,Savings,NGN,Active,2025-02-24,,1866292
425,6469318275,100000274,135,Current,NGN,Active,2025-02-24,,5237001
426,8880079328,100000275,61,Savings,NGN,Active,2026-06-09,,126446
427,9505085936,100000276,60,Savings,NGN,Active,2024-06-07,,851417
428,6341783555,100000276,60,Current,NGN,Active,2026-01-17,,4245633
429,3367665472,100000277,113,Savings,NGN,Active,2019-11-12,,7071032
430,2647489402,100000278,86,Savings,NGN,Active,2026-01-10,,766207
431,4776677517,100000278,86,Current,NGN,Active,2026-04-26,,6094977
432,4710967433,100000279,95,Savings,NGN,Active,2021-06-22,,5366657
433,7077131430,100000279,95,Current,NGN,Active,2025-12-20,,1292444
434,7475684019,100000280,113,Savings,NGN,Closed,2023-03-12,2024-12-22,0
435,4524233168,100000281,130,Savings,NGN,Active,2023-09-26,,4345487
436,5933179746,100000282,37,Savings,NGN,Active,2023-07-04,,4327308
437,7608153267,100000283,42,Current,NGN,Active,2026-01-24,,3356872813
438,6777263354,100000283,42,Domiciliary,GBP,Active,2022-02-25,,5594948
439,7628981661,100000284,9,Savings,NGN,Active,2022-04-07,,1264482
440,3995732958,100000285,73,Savings,NGN,Active,2026-06-28,,137950
441,7750819485,100000285,73,Current,NGN,Active,2026-06-26,,257223
442,8625905455,100000286,4,Savings,NGN,Dormant,2024-12-05,,121167
443,5482431018,100000287,55,Savings,NGN,Active,2022-07-13,,310268
444,8493451569,100000287,55,Current,NGN,Active,2024-02-08,,4855651
445,8779941999,100000288,66,Savings,NGN,Active,2025-11-17,,1207554
446,5212581851,100000288,66,Current,NGN,Active,2025-07-14,,516655
447,1158998032,100000289,31,Savings,NGN,Active,2026-06-07,,45510
448,7829772942,100000289,31,Current,NGN,Active,2025-11-25,,223781
449,4735334423,100000290,75,Savings,NGN,Closed,2026-03-15,2026-05-10,0
450,2891100776,100000291,3,Savings,NGN,Dormant,2023-12-20,,390222
451,2962491159,100000291,3,Current,NGN,Active,2025-01-10,,5671106
452,4102872611,100000292,4,Savings,NGN,Active,2022-07-08,,1266988
453,1662976399,100000292,4,Current,NGN,Active,2020-05-09,,3023355
454,9457665185,100000293,118,Savings,NGN,Dormant,2024-07-30,,2044332
455,8270110908,100000293,118,Current,NGN,Dormant,2024-01-13,,875272
456,3791027186,100000294,40,Savings,NGN,Active,2025-11-01,,1418921
457,8953271391,100000294,40,Current,NGN,Dormant,2026-06-27,,77705
458,8556573246,100000295,13,Savings,NGN,Active,2023-05-08,,3248725
459,9744120054,100000296,63,Savings,NGN,Active,2023-10-01,,919306
460,1293864877,100000296,63,Current,NGN,Active,2025-02-24,,3108490
461,9250327663,100000297,107,Savings,NGN,Active,2025-03-17,,1412005
462,5283911723,100000297,107,Current,NGN,Closed,2025-01-12,2025-03-19,0
463,4207337120,100000298,23,Savings,NGN,Active,2025-08-15,,160060
464,4747699292,100000298,23,Current,NGN,Active,2024-09-03,,6667645
465,2905584866,100000299,81,Savings,NGN,Active,2025-07-16,,416209
466,8275679594,100000300,9,Savings,NGN,Active,2023-05-02,,2040824
467,4880176825,100000300,9,Current,NGN,Active,2020-02-04,,1144092
468,5492496998,100000301,5,Current,NGN,Active,2022-04-23,,903494752
469,4419410162,100000301,5,Domiciliary,USD,Active,2019-09-24,,1109969
470,6554972315,100000302,64,Savings,NGN,Active,2022-04-20,,808403
471,6904897514,100000303,66,Savings,NGN,Active,2024-12-21,,3010574
472,1625217504,100000303,66,Current,NGN,Active,2026-06-08,,176306
473,7576309274,100000304,84,Savings,NGN,Active,2021-01-11,,3755570
474,4403845222,100000304,84,Current,NGN,Active,2025-06-17,,6815374
475,1730074215,100000305,99,Savings,NGN,Active,2025-08-04,,1458543
476,9929101065,100000305,99,Current,NGN,Active,2025-10-02,,6121652
477,9035194895,100000306,146,Savings,NGN,Active,2023-04-26,,2528208
478,6329323383,100000306,146,Current,NGN,Active,2025-01-05,,7626211
479,1614685938,100000307,62,Savings,NGN,Dormant,2026-02-15,,23331
480,6385791669,100000308,35,Savings,NGN,Active,2021-01-16,,6347626
481,8750840032,100000308,35,Current,NGN,Active,2023-11-03,,7070827
482,9165632300,100000309,113,Current,NGN,Active,2025-03-10,,26453750
483,1678500147,100000310,29,Savings,NGN,Active,2018-10-21,,9288424
484,7818568548,100000310,29,Current,NGN,Active,2021-03-25,,5311556
485,6369130994,100000311,51,Savings,NGN,Dormant,2025-06-13,,1595539
486,8925520026,100000312,8,Savings,NGN,Active,2025-09-06,,1502991
487,3075362821,100000312,8,Current,NGN,Active,2025-08-06,,884534
488,6313758032,100000313,3,Savings,NGN,Active,2021-12-31,,3315291
489,7751356568,100000313,3,Current,NGN,Active,2025-02-14,,701076
490,7763765757,100000314,144,Savings,NGN,Active,2024-04-19,,238256
491,2268006448,100000314,144,Current,NGN,Active,2023-06-07,,958385
492,8122042835,100000315,120,Savings,NGN,Active,2026-04-04,,707615
493,2178884276,100000316,94,Savings,NGN,Active,2025-05-17,,1687573
494,4431078106,100000317,47,Savings,NGN,Active,2022-07-24,,3225262
495,2513206988,100000318,18,Savings,NGN,Active,2023-03-07,,502055
496,3734252963,100000318,18,Current,NGN,Active,2022-11-05,,6663828
497,7961674558,100000319,16,Savings,NGN,Active,2026-04-22,,117498142
498,4600630513,100000319,16,Current,NGN,Active,2026-02-17,,119993079
499,3698305085,100000319,16,Domiciliary,USD,Active,2026-02-11,,44199
500,3776011793,100000320,27,Savings,NGN,Active,2026-04-14,,1838826
501,2893321208,100000320,27,Current,NGN,Active,2024-11-04,,827441
502,7784217828,100000321,67,Current,NGN,Active,2024-01-05,,28570459
503,4145461251,100000322,97,Savings,NGN,Active,2022-08-09,,4589232
504,6562457052,100000322,97,Current,NGN,Active,2021-11-27,,5507712
505,8505373158,100000323,88,Savings,NGN,Active,2026-02-03,,228748
506,1754368373,100000323,88,Current,NGN,Active,2024-06-21,,1189512
507,9467483275,100000324,30,Savings,NGN,Active,2026-06-05,,7259699
508,9218363978,100000324,30,Current,NGN,Active,2026-05-13,,61544416
509,4566852761,100000324,30,Domiciliary,USD,Active,2026-06-21,,36585
510,8758809005,100000325,143,Savings,NGN,Active,2025-10-26,,678503
511,5789617427,100000325,143,Current,NGN,Active,2025-12-25,,2172897
512,5135595227,100000326,102,Savings,NGN,Active,2024-01-07,,1327504
513,5151086814,100000326,102,Current,NGN,Active,2026-04-17,,7928082
514,9503787171,100000327,68,Savings,NGN,Closed,2018-01-22,2026-03-29,0
515,2570991899,100000328,79,Savings,NGN,Active,2019-12-11,,8597204
516,8690920484,100000329,48,Savings,NGN,Active,2024-03-26,,3003429
517,5354747485,100000329,48,Current,NGN,Active,2021-08-20,,4833650
518,3304560537,100000330,26,Savings,NGN,Active,2026-06-04,,102392
519,7248258423,100000330,26,Current,NGN,Active,2025-10-05,,5630587
520,8182649048,100000331,39,Savings,NGN,Active,2021-02-03,,1323429
521,7805633786,100000332,105,Savings,NGN,Active,2024-10-09,,151611
522,9333490239,100000332,105,Current,NGN,Active,2024-10-05,,3055527
523,6299224734,100000333,2,Savings,NGN,Active,2025-09-16,,1032468
524,9697414638,100000333,2,Current,NGN,Active,2025-10-25,,429959
525,7706193636,100000334,12,Savings,NGN,Active,2022-02-18,,3817988
526,9861449701,100000334,12,Current,NGN,Active,2026-03-27,,422883
527,8833399096,100000335,5,Savings,NGN,Active,2022-05-29,,2692157
528,2753617371,100000336,4,Savings,NGN,Active,2021-10-14,,1597087
529,1600337712,100000336,4,Current,NGN,Active,2025-08-18,,2889063
530,5064162365,100000337,124,Savings,NGN,Active,2020-11-12,,6060091
531,3115806625,100000338,95,Savings,NGN,Active,2017-12-22,,9085499
532,1417436465,100000339,56,Savings,NGN,Active,2025-02-18,,4650197
533,5877639950,100000340,10,Savings,NGN,Active,2025-08-01,,105374
534,7243352390,100000340,10,Current,NGN,Active,2025-03-30,,775003
535,9381721143,100000341,58,Savings,NGN,Active,2023-06-28,,1077522
536,9730449971,100000342,56,Savings,NGN,Active,2023-01-02,,2324570
537,2591414076,100000343,18,Current,NGN,Active,2025-11-14,,21219150
538,7199283151,100000344,50,Current,NGN,Active,2026-06-14,,2395304951
539,5082603360,100000344,50,Domiciliary,USD,Active,2026-06-22,,404057
540,8969097897,100000345,45,Savings,NGN,Active,2025-04-21,,3923273
541,8239941612,100000345,45,Current,NGN,Active,2026-05-21,,7395498
542,2540492440,100000346,79,Savings,NGN,Active,2023-11-02,,823030
543,7004964045,100000346,79,Current,NGN,Active,2023-01-11,,3350500
544,2952996248,100000347,83,Current,NGN,Active,2023-09-16,,15363558
545,3846570058,100000348,5,Savings,NGN,Active,2019-08-27,,3582921
546,1091729577,100000349,42,Savings,NGN,Active,2024-11-16,,3475014
547,8674224347,100000350,81,Savings,NGN,Active,2026-05-03,,93109632
548,3424843951,100000350,81,Current,NGN,Closed,2026-03-07,2026-05-07,0
549,4735313433,100000350,81,Domiciliary,GBP,Active,2026-05-06,,44020
550,5307145891,100000351,60,Savings,NGN,Active,2026-02-12,,1362449
551,1749459431,100000352,124,Savings,NGN,Active,2026-06-18,,94374
552,1110724913,100000352,124,Current,NGN,Active,2026-06-28,,140044
553,5358791907,100000353,87,Savings,NGN,Closed,2020-10-19,2023-07-30,0
554,2390587865,100000354,17,Savings,NGN,Active,2025-11-12,,1977651
555,6043349038,100000354,17,Current,NGN,Active,2026-06-19,,25678
556,1225052083,100000355,7,Savings,NGN,Active,2022-04-06,,1681193
557,8480622107,100000355,7,Current,NGN,Dormant,2018-09-01,,2399495
558,3259520140,100000356,85,Savings,NGN,Active,2025-12-19,,418995
559,4202607993,100000356,85,Current,NGN,Active,2025-03-18,,7201307
560,7340428136,100000357,3,Savings,NGN,Active,2019-07-14,,6972180
561,8636525027,100000358,74,Savings,NGN,Active,2026-06-21,,12106
562,5763350700,100000359,140,Savings,NGN,Dormant,2021-12-17,,537098
563,3163970710,100000360,72,Savings,NGN,Active,2024-10-13,,4551702
564,9776185998,100000361,44,Savings,NGN,Active,2026-01-31,,1476481
565,7534583219,100000362,85,Savings,NGN,Dormant,2026-06-08,,40487
566,5140460939,100000362,85,Current,NGN,Dormant,2026-03-12,,67854
567,7019900273,100000363,54,Savings,NGN,Active,2023-05-05,,3680878
568,3946766309,100000363,54,Current,NGN,Active,2024-06-19,,2331369
569,9202102595,100000364,67,Savings,NGN,Active,2024-01-23,,3343004
570,5641959772,100000365,140,Savings,NGN,Active,2022-05-09,,186582
571,3612617557,100000366,44,Savings,NGN,Active,2026-02-27,,1894502
572,1282103057,100000366,44,Current,NGN,Active,2025-06-15,,5124056
573,6691628146,100000367,144,Savings,NGN,Active,2025-03-28,,2192206
574,7573691558,100000367,144,Current,NGN,Active,2022-11-19,,2255259
575,7895255573,100000368,133,Savings,NGN,Active,2026-06-18,,68849
576,4014119648,100000368,133,Current,NGN,Active,2026-04-04,,7227086
577,6218484323,100000369,20,Savings,NGN,Active,2025-08-26,,1239703
578,6276339732,100000369,20,Current,NGN,Active,2024-08-04,,7909082
579,7242730249,100000370,7,Savings,NGN,Active,2026-03-04,,1890705
580,5703357871,100000370,7,Current,NGN,Active,2025-12-12,,700241
581,7127904756,100000371,10,Savings,NGN,Active,2021-11-30,,336505
582,8151583833,100000372,2,Current,NGN,Active,2025-08-09,,48966195
583,9259157845,100000373,9,Savings,NGN,Active,2026-01-03,,834356
584,1288335378,100000373,9,Current,NGN,Active,2025-10-28,,3407239
585,4572433066,100000374,92,Savings,NGN,Active,2025-05-30,,442162
586,5695387521,100000374,92,Current,NGN,Active,2025-07-02,,5200593
587,8468071953,100000375,7,Savings,NGN,Active,2022-03-31,,976392
588,4486522557,100000376,34,Savings,NGN,Active,2025-08-23,,1507771
589,3389594115,100000377,122,Savings,NGN,Active,2026-05-25,,847872
590,5819946657,100000377,122,Current,NGN,Active,2023-12-07,,6074805
591,8517413631,100000378,3,Savings,NGN,Active,2025-12-09,,1121194
592,4096932037,100000379,116,Savings,NGN,Active,2024-11-06,,3061153
593,9454207717,100000380,30,Current,NGN,Active,2023-04-13,,4931068
594,7873709012,100000381,12,Savings,NGN,Active,2025-12-16,,591060
595,2510308881,100000382,94,Savings,NGN,Active,2025-09-06,,1698637
596,1913706213,100000383,82,Savings,NGN,Dormant,2025-10-14,,143304
597,8115628227,100000384,128,Savings,NGN,Active,2025-09-08,,1190787
598,5759761714,100000385,101,Savings,NGN,Active,2021-10-05,,3084188
599,2578662692,100000386,114,Current,NGN,Active,2023-12-23,,17352759
600,8570333548,100000387,30,Savings,NGN,Active,2022-01-04,,4953688
601,3465740756,100000387,30,Current,NGN,Active,2019-09-16,,1472998
602,8761956684,100000388,18,Savings,NGN,Active,2026-02-11,,1416168
603,9702693937,100000388,18,Current,NGN,Active,2026-01-21,,2264987
604,2148679234,100000389,104,Current,NGN,Active,2024-12-28,,36357844
605,6069848439,100000390,115,Savings,NGN,Active,2022-05-23,,3109647
606,6754503097,100000390,115,Current,NGN,Active,2022-10-21,,4123187
607,1026224160,100000391,149,Savings,NGN,Active,2024-09-25,,3696324
608,4736031885,100000392,47,Savings,NGN,Dormant,2025-10-01,,528000
609,2721355673,100000392,47,Current,NGN,Active,2019-10-16,,7974196
610,1131671246,100000393,41,Savings,NGN,Active,2026-02-11,,1528984
611,6218955985,100000393,41,Current,NGN,Active,2026-04-19,,5322153
612,7098134112,100000394,108,Savings,NGN,Active,2026-01-13,,1156926
613,2464137110,100000394,108,Current,NGN,Active,2026-02-19,,6094087
614,6884333221,100000395,37,Savings,NGN,Active,2021-10-04,,355566
615,8394198376,100000395,37,Current,NGN,Active,2023-11-08,,547684
616,1225953184,100000396,138,Savings,NGN,Active,2026-04-07,,1768386
617,3653594796,100000396,138,Current,NGN,Active,2026-03-29,,6316719
618,3894673596,100000397,125,Savings,NGN,Active,2024-09-23,,2192091
619,6463640105,100000398,49,Savings,NGN,Active,2026-06-30,,68127
620,8137972345,100000398,49,Current,NGN,Active,2026-06-05,,246270
621,7193532615,100000399,104,Savings,NGN,Active,2021-10-20,,3756317
622,2173242669,100000400,105,Savings,NGN,Active,2023-06-06,,1053119
623,5783809766,100000400,105,Current,NGN,Active,2022-09-17,,5192057
624,2846465000,100000401,10,Savings,NGN,Active,2020-09-14,,9504660
625,8160279830,100000401,10,Current,NGN,Active,2026-02-09,,2900375
626,1195066088,100000402,133,Savings,NGN,Active,2023-04-02,,1469382
627,3574081104,100000402,133,Current,NGN,Active,2022-11-25,,7381968
628,1033015788,100000403,60,Savings,NGN,Active,2025-04-12,,1935154
629,6392415228,100000403,60,Current,NGN,Active,2025-06-23,,1087458
630,2409274786,100000404,119,Savings,NGN,Active,2024-08-12,,3006379
631,5328166990,100000404,119,Current,NGN,Active,2024-11-06,,5097955
632,8503368512,100000405,35,Savings,NGN,Active,2026-01-20,,674249
633,1754603440,100000406,132,Savings,NGN,Active,2025-11-28,,1772255
634,4022245086,100000406,132,Current,NGN,Active,2025-06-18,,3563037
635,8757570742,100000407,44,Savings,NGN,Active,2024-11-28,,4918126
636,5604529187,100000408,1,Savings,NGN,Active,2024-10-20,,4398259
637,5476654128,100000409,133,Savings,NGN,Active,2023-12-14,,1089742
638,5375461598,100000409,133,Current,NGN,Dormant,2023-07-29,,1608336
639,4956362540,100000410,9,Savings,NGN,Active,2025-12-21,,1809469
640,8997701619,100000410,9,Current,NGN,Active,2026-04-09,,3360219
641,7767834064,100000411,34,Savings,NGN,Active,2026-06-09,,79983
642,7757700186,100000412,142,Savings,NGN,Active,2025-02-07,,817931
643,7088949191,100000413,142,Savings,NGN,Active,2018-04-28,,867333
644,5789633176,100000414,72,Savings,NGN,Active,2021-10-19,,3460142
645,2394868732,100000415,82,Savings,NGN,Active,2025-06-14,,467536
646,7949795085,100000415,82,Current,NGN,Active,2016-08-18,,5937934
647,9245348297,100000416,52,Savings,NGN,Active,2026-05-28,,331549
648,5673482258,100000416,52,Current,NGN,Dormant,2025-08-27,,836733
649,4627032705,100000417,32,Savings,NGN,Active,2025-05-09,,1023267
650,6340003593,100000417,32,Current,NGN,Active,2022-10-31,,3857141
651,7824150224,100000418,35,Savings,NGN,Dormant,2021-06-05,,733343
652,3250402001,100000419,90,Savings,NGN,Active,2026-02-07,,1243639
653,2458198451,100000419,90,Current,NGN,Active,2025-08-12,,2811740
654,1722124509,100000420,104,Savings,NGN,Active,2025-10-25,,373785
655,3190227431,100000420,104,Current,NGN,Active,2024-12-05,,6105828
656,6795522649,100000421,112,Savings,NGN,Active,2022-01-20,,2894490
657,4500557310,100000422,111,Savings,NGN,Active,2024-01-26,,3949483
658,2014766981,100000423,9,Savings,NGN,Active,2023-12-06,,2738372
659,5923940434,100000423,9,Current,NGN,Active,2025-03-22,,685052
660,1847275937,100000424,59,Savings,NGN,Active,2026-06-16,,123061
661,3587283948,100000425,6,Savings,NGN,Active,2025-06-19,,2291490
662,3815389788,100000425,6,Current,NGN,Closed,2025-11-11,2026-01-15,0
663,7417183769,100000426,67,Savings,NGN,Active,2020-02-17,,9420867
664,7977267911,100000426,67,Current,NGN,Active,2022-05-17,,2288260
665,7988845536,100000427,51,Savings,NGN,Active,2025-09-15,,174753
666,5943324387,100000428,130,Current,NGN,Active,2026-01-27,,3567545816
667,5588254555,100000428,130,Domiciliary,USD,Active,2025-08-04,,9793393
668,5536224717,100000429,39,Savings,NGN,Active,2023-06-05,,3903407
669,3178995337,100000430,12,Savings,NGN,Active,2021-12-22,,979331
670,6628158856,100000431,15,Savings,NGN,Active,2025-07-20,,1075212
